3_98	4_1608	269	97.76
3_98	5_1720	236	85.07
3_980	1_1092	894	100
3_980	2_1537	894	100
3_980	4_1249	869	96.94
3_980	5_904	880	98.03
3_982	1_1094	267	100
3_982	2_1535	214	79.1
3_982	4_1251	214	79.1
3_982	5_906	248	92.54
3_983	1_1095	257	100
3_983	2_1534	257	100
3_983	4_1252	257	100
3_983	5_907	257	100
3_984	1_1096	668	100
3_984	2_1533	668	100
3_984	4_1253	664	99.41
3_984	5_908	668	100
3_985	1_1097	268	100
3_985	2_1532	268	100
3_985	4_1254	246	91.3
3_985	5_909	251	93.48
3_986	1_1098	1007	100
3_986	2_1531	1007	100
3_986	4_1255	939	92.29
3_986	5_911	973	96.05
3_987	1_1099	2047	98.43
3_987	2_1530	2047	98.43
3_987	4_1256	1845	87.63
3_987	5_912	1880	88.56
3_988	1_1100	2013	93.97
3_988	2_1529	2013	93.97
3_988	4_1257	1857	86.86
3_988	5_913	1911	89.02
3_989	1_1101	788	100
3_989	2_1528	788	100
3_989	4_1258	635	79.25
3_989	5_914	683	86.68
3_99	1_1228	1707	99.16
3_99	2_677	1707	99.16
3_99	4_1610	1315	76.62
3_99	5_1719	1566	89.55
3_990	1_1102	200	100
3_990	2_1527	200	100
3_990	4_1259	174	85.44
3_990	5_915	178	88.35
3_991	1_1103	500	98.76
3_991	2_1526	500	98.76
3_991	4_1260	347	69.71
3_991	5_916	353	68.88
3_992	1_1104	416	99.53
3_992	2_1525	416	99.53
3_992	4_1261	378	90.05
3_992	5_917	392	91.94
3_993	1_1105	749	100
3_993	2_1524	749	100
3_993	4_1262	721	95.01
3_993	5_918	740	98.06
3_994	1_1106	136	100
3_994	2_1523	136	100
3_994	4_1263	106	77.61
3_994	5_919	124	89.55
3_995	1_1107	460	99.57
3_995	2_1522	460	99.57
3_995	4_1264	299	67.38
3_995	5_920	346	72.96
3_996	1_1108	1417	99.71
3_996	2_1521	1417	99.71
3_996	4_1265	1229	84.88
3_996	5_921	1231	85.02
3_997	1_1109	1850	99.35
3_997	2_1520	1850	99.35
3_997	4_1266	1522	81.05
3_997	5_922	1429	77.45
3_998	1_1110	631	100
3_998	2_1519	631	100
3_998	4_1267	518	81.37
3_998	5_923	503	79.74
3_999	1_1111	678	100
3_999	2_1518	678	100
3_999	4_1268	611	90.46
3_999	5_924	625	90.46
4_10	1_1380	415	93.46
4_10	2_830	415	93.46
4_10	3_251	413	92.99
4_10	5_991	401	89.25
4_100	1_1475	701	89.18
4_100	2_925	701	89.18
4_100	3_346	701	89.18
4_100	5_1085	702	87.7
4_1000	1_842	288	70.59
4_1000	2_1787	294	68.33
4_1000	3_665	287	70.1
4_1000	5_651	245	61.76
4_1001	1_843	210	94.29
4_1001	2_1786	210	94.29
4_1001	3_666	210	94.29
4_1001	5_652	213	95.24
4_1002	1_844	830	96.61
4_1002	2_1785	830	96.61
4_1002	3_667	830	96.83
4_1002	5_653	809	93.89
4_1003	1_845	405	94.93
4_1003	2_1784	405	94.93
4_1003	3_668	405	94.93
4_1003	5_654	380	88.48
4_1004	1_846	1110	99.65
4_1004	2_1783	1110	99.65
4_1004	3_669	1110	99.65
4_1004	5_655	1107	99.3
4_1005	1_847	1886	81.33
4_1005	2_1782	1886	81.33
4_1005	3_670	1889	81.24
4_1005	5_656	1863	78.08
4_1006	1_848	1818	87.57
4_1006	2_1781	1818	87.57
4_1006	3_671	1824	87.87
4_1006	5_657	1796	86.28
4_1007	1_849	610	86.63
4_1007	2_1780	610	86.63
4_1007	3_672	612	86.92
4_1007	5_658	605	86.26
4_1008	1_850	1642	91.43
4_1008	2_1779	1640	91.32
4_1008	3_673	1640	91.43
4_1008	5_659	1604	89.07
4_1009	1_851	299	84.09
4_1009	2_1778	299	84.09
4_1009	3_674	296	83.52
4_1009	5_660	313	88.07
4_101	1_1477	452	85.32
4_101	2_926	452	82.69
4_101	3_347	452	85.32
4_101	5_1086	459	86.85
4_1010	1_852	234	63.59
4_1010	2_1777	234	63.59
4_1010	3_675	234	64.13
4_1010	5_661	255	69.02
4_1011	1_853	1541	99.36
4_1011	2_1776	1541	99.36
4_1011	3_676	1543	99.48
4_1011	5_662	1505	97.16
4_1012	1_854	580	97.98
4_1012	2_1775	580	97.98
4_1012	3_677	580	90.37
4_1012	5_663	582	90.68
4_1013	1_855	546	92.81
4_1013	2_1774	546	92.81
4_1013	3_678	546	92.81
4_1013	5_664	536	89.76
4_1014	1_856	363	98.92
4_1014	2_1773	363	98.92
4_1014	3_679	363	98.92
4_1014	5_665	360	97.31
4_1015	1_857	1293	97.84
4_1015	2_1772	1293	97.84
4_1015	3_680	1295	97.99
4_1015	5_666	1291	97.69
4_1016	1_858	565	84.95
4_1016	2_1771	565	84.95
4_1016	3_681	565	84.95
4_1016	5_667	518	77.12
4_1017	1_859	377	86.32
4_1017	2_1770	377	86.32
4_1017	3_682	377	86.32
4_1017	5_668	368	83.02
4_1018	1_860	416	99.07
4_1018	2_1769	416	99.07
4_1018	3_683	418	83.33
4_1018	5_669	418	99.54
4_1019	1_861	925	81.62
4_1019	2_1768	925	81.62
4_1019	3_684	927	82.13
4_1019	5_670	905	79.14
4_102	1_1478	572	89.34
4_102	2_927	572	89.34
4_102	3_348	572	89.34
4_102	5_1087	576	88.31
4_1020	1_862	565	90.38
4_1020	2_1767	565	90.38
4_1020	3_685	566	90.71
4_1020	5_671	549	87.5
4_1021	1_863	282	74.18
4_1021	3_686	278	73.63
4_1021	5_672	306	80.87
4_1022	1_864	798	86.48
4_1022	2_1765	855	92.7
4_1022	3_687	855	92.7
4_1022	5_673	854	92.7
4_1023	1_865	838	89.08
4_1023	2_1764	838	89.08
4_1023	3_688	839	89.08
4_1023	5_674	873	93.68
4_1024	1_866	682	63.98
4_1024	2_1763	682	63.98
4_1024	3_689	681	63.98
4_1024	5_675	697	65.35
4_1025	1_867	603	85.23
4_1025	2_1762	603	85.23
4_1025	3_690	607	85.8
4_1025	5_676	615	86.36
4_1026	1_868	179	90.32
4_1026	2_1761	179	90.32
4_1026	3_691	179	90.32
4_1026	5_677	172	87.1
4_1027	1_869	675	97.71
4_1027	2_1760	675	97.71
4_1027	3_692	674	97.42
4_1027	5_678	657	93.98
4_1028	1_870	441	89.43
4_1028	2_1759	441	89.43
4_1028	3_693	442	89.84
4_1028	5_679	458	93.09
4_1029	1_871	1395	92.1
4_1029	2_1758	1395	92.1
4_1029	3_694	1395	92.1
4_1029	5_680	1379	90.57
4_103	1_1479	201	49
4_103	2_928	201	49
4_103	3_349	201	49
4_103	5_1088	200	47.5
4_1030	1_872	871	94.32
4_1030	2_1757	871	94.32
4_1030	3_695	871	94.53
4_1030	5_681	875	94.11
4_1031	1_873	134	90.67
4_1031	2_1756	134	90.67
4_1031	3_696	134	90.67
4_1031	5_682	136	93.33
4_1032	1_874	837	98.18
4_1032	2_1755	837	98.18
4_1032	3_697	843	98.64
4_1032	5_683	753	87.95
4_1033	1_875	934	98.76
4_1033	2_1754	934	98.76
4_1033	3_698	932	98.55
4_1033	5_684	919	96.49
4_1035	1_877	870	77.68
4_1035	2_1752	870	77.68
4_1035	3_700	870	77.68
4_1035	5_686	861	76.71
4_1036	1_878	318	100
4_1036	2_1751	318	100
4_1036	3_701	318	100
4_1036	5_687	318	100
4_1037	1_879	334	100
4_1037	2_1750	334	100
4_1037	3_702	334	100
4_1037	5_688	334	100
4_1038	1_880	699	95.57
4_1038	2_1749	699	95.57
4_1038	3_703	699	95.57
4_1038	5_689	670	90.3
4_1039	1_881	440	80.95
4_1039	2_1748	440	80.95
4_1039	3_704	439	80.56
4_1039	5_690	441	83.33
4_104	1_1480	298	99.33
4_104	2_929	298	99.33
4_104	3_350	298	99.33
4_104	5_1089	297	98.66
4_1041	1_883	378	80.27
4_1041	2_1746	378	80.27
4_1041	3_706	378	80.27
4_1041	5_692	373	78.92
4_1042	1_884	303	78.66
4_1042	2_1745	303	78.66
4_1042	3_707	303	78.66
4_1042	5_693	302	77.44
4_1043	1_885	433	55.38
4_1043	2_1744	433	55.38
4_1043	3_708	434	55.38
4_1043	5_694	407	56.98
4_1044	1_886	246	78.91
4_1044	2_1743	246	78.91
4_1044	3_709	244	78.23
4_1044	5_695	236	77.55
4_1045	1_887	132	100
4_1045	2_1742	132	100
4_1045	3_710	132	100
4_1045	5_696	130	98.44
4_1046	1_888	587	95.71
4_1046	2_1741	587	95.71
4_1046	3_711	587	95.71
4_1046	5_697	584	94.72
4_1047	1_889	986	98.21
4_1047	2_1740	986	98.21
4_1047	3_712	983	98.01
4_1047	5_698	971	95.82
4_1048	1_890	608	90.99
4_1048	2_1739	608	90.99
4_1048	3_713	605	90.68
4_1048	5_699	511	76.4
4_1049	1_891	79.3	75
4_1049	2_1738	79.3	75
4_1049	3_714	79.3	75
4_1049	5_700	76.3	73.08
4_105	1_1481	274	93.38
4_105	2_930	274	93.38
4_105	3_351	274	93.38
4_105	5_1090	268	92.05
4_1050	1_892	543	88.35
4_1050	2_1737	543	88.35
4_1050	3_715	546	89
4_1050	5_701	549	88.52
4_1051	1_893	85.1	72
4_1051	2_1736	85.1	72
4_1051	3_716	85.1	72
4_1051	5_702	85.9	74
4_1052	1_894	925	88.72
4_1052	2_1735	925	88.72
4_1052	3_717	925	88.72
4_1052	5_703	900	84.7
4_1053	1_895	1013	89.77
4_1053	2_1734	1013	89.77
4_1053	3_718	1013	89.77
4_1053	5_704	1018	91.3
4_1054	1_896	750	79.73
4_1054	2_1733	750	79.73
4_1054	3_719	752	79.96
4_1054	5_705	740	75.59
4_1055	1_897	340	97.53
4_1055	2_1732	340	97.53
4_1055	3_720	340	97.53
4_1055	5_706	335	95.06
4_1056	1_898	1191	99.83
4_1056	2_1731	1191	99.83
4_1056	3_721	1191	99.83
4_1056	5_707	1189	99.67
4_1057	1_899	194	100
4_1057	2_1730	194	100
4_1057	3_722	194	100
4_1057	5_708	189	96.91
4_1058	1_900	674	98.54
4_1058	2_1729	674	98.54
4_1058	3_723	671	98.25
4_1058	5_709	671	97.66
4_1059	1_901	250	75
4_1059	2_1728	250	75
4_1059	3_724	273	83.97
4_1059	5_710	251	75.8
4_106	1_1482	877	97.56
4_106	2_931	877	97.56
4_106	3_352	880	97.78
4_106	5_1091	874	96.9
4_1060	1_902	1807	87.9
4_1060	2_1727	1807	87.9
4_1060	3_725	1808	88.1
4_1060	5_711	1706	82.62
4_1061	1_903	1933	80.68
4_1061	2_1726	1933	80.68
4_1061	3_726	1926	80.6
4_1061	5_712	1887	79.18
4_1062	1_904	215	95.41
4_1062	2_1725	215	95.41
4_1062	3_727	215	95.41
4_1062	5_713	216	95.41
4_1063	1_905	700	89.39
4_1063	2_1724	700	89.39
4_1063	3_728	708	90.66
4_1063	5_714	713	90.91
4_1064	1_906	298	67.66
4_1064	2_1723	298	67.66
4_1064	3_729	298	67.66
4_1064	5_715	285	68.09
4_1065	1_907	272	77.71
4_1065	2_1722	272	77.71
4_1065	3_730	273	78.92
4_1065	5_716	279	81.33
4_1066	1_908	562	86.89
4_1066	2_1721	562	86.89
4_1066	3_731	560	86.59
4_1066	5_717	556	87.2
4_1067	1_909	510	88.13
4_1067	2_1720	510	88.13
4_1067	3_732	509	87.77
4_1067	5_718	497	85.61
4_1068	1_910	963	98.95
4_1068	2_1719	963	98.95
4_1068	3_733	963	98.95
4_1068	5_719	960	98.31
4_1069	1_911	625	78.17
4_1069	2_1718	625	78.17
4_1069	3_734	625	78.17
4_1069	5_720	624	76.83
4_1070	1_912	331	78.08
4_1070	2_1717	331	78.08
4_1070	3_735	330	78.08
4_1070	5_721	335	77.63
4_1071	1_913	803	97.26
4_1071	2_1716	803	97.26
4_1071	3_736	803	97.26
4_1071	5_722	800	96.77
4_1072	1_914	765	90.47
4_1072	2_1715	765	90.47
4_1072	3_737	765	90.47
4_1072	5_723	760	90.49
4_1073	1_915	261	96.35
4_1073	2_1714	261	96.35
4_1073	3_738	261	96.35
4_1073	5_724	261	95.62
4_1075	1_917	194	75
4_1075	2_1712	194	75
4_1075	3_740	196	75.83
4_1075	5_726	195	75.83
4_1076	1_918	417	60.91
4_1076	2_1711	417	60.91
4_1076	3_741	417	60.91
4_1076	5_727	432	61.19
4_1077	1_919	649	60.15
4_1077	2_1710	649	60.15
4_1077	3_742	652	60.15
4_1077	5_728	625	58.03
4_1078	1_920	246	78.34
4_1078	2_1709	246	78.34
4_1078	3_743	243	77.71
4_1078	5_729	238	76.43
4_1079	1_921	673	99.71
4_1079	2_1708	673	99.71
4_1079	3_744	670	99.41
4_1079	5_730	660	97.94
4_1080	1_922	753	98.24
4_1080	2_1707	753	98.24
4_1080	3_745	755	98.49
4_1080	5_731	746	97.23
4_1081	1_923	590	96.42
4_1081	2_1706	590	96.42
4_1081	3_746	590	96.42
4_1081	5_732	591	96.41
4_1082	1_924	640	94.35
4_1082	2_1705	640	94.35
4_1082	3_747	642	94.64
4_1082	5_733	625	92.56
4_1083	1_925	262	95.04
4_1083	2_1704	262	95.04
4_1083	3_748	254	91.49
4_1083	5_734	215	78.01
4_1084	1_926	224	100
4_1084	2_1703	224	100
4_1084	3_749	220	99.07
4_1084	5_735	205	91.67
4_1085	1_927	686	93.63
4_1085	2_1702	686	93.63
4_1085	3_750	713	97.23
4_1085	5_736	705	96.4
4_1086	1_928	519	98.88
4_1086	2_1701	519	98.88
4_1086	3_751	519	98.88
4_1086	5_737	515	97.38
4_1089	3_753	297	23.94
4_1091	1_932	1639	99.16
4_1091	2_1697	1639	99.16
4_1091	3_754	1636	96.36
4_1091	5_740	1587	93.96
4_1092	1_933	706	97.18
4_1092	2_1696	706	97.18
4_1092	3_755	702	96.62
4_1092	5_741	546	72.96
4_1093	1_934	591	93.71
4_1093	2_1695	591	93.71
4_1093	3_756	595	94.34
4_1093	5_742	513	80.5
4_1094	1_935	353	85.13
4_1094	2_1694	353	85.13
4_1094	3_757	353	85.13
4_1094	5_743	341	81.54
4_1095	1_936	507	93.31
4_1095	2_1693	507	93.31
4_1095	3_758	507	93.31
4_1095	5_744	501	92.61
4_1096	1_937	302	87.43
4_1096	2_1692	302	87.43
4_1096	3_759	298	86.86
4_1096	5_745	293	84.57
4_1097	1_938	712	90.24
4_1097	2_1691	712	90.24
4_1097	3_760	712	90.24
4_1097	5_746	713	90
4_1098	1_939	272	75.26
4_1098	2_1690	272	75.26
4_1098	3_761	273	75.26
4_1098	5_747	259	71.58
4_1099	1_940	551	91.25
4_1099	2_1689	551	91.25
4_1099	3_762	550	90.94
4_1099	5_748	512	84.38
4_11	1_1381	390	96.5
4_11	2_831	390	96.5
4_11	3_252	388	96
4_11	5_992	374	93
4_1100	1_941	332	51.25
4_1100	2_1688	332	51.25
4_1100	3_763	332	51.56
4_1100	5_749	325	50.94
4_1101	1_942	272	45.7
4_1101	2_1687	272	45.7
4_1101	3_764	272	45.7
4_1101	5_750	324	52.98
4_1102	1_943	216	70.2
4_1102	2_1686	216	70.2
4_1102	3_765	216	70.2
4_1102	5_751	184	59.6
4_1103	1_944	643	96.11
4_1103	2_1685	643	96.11
4_1103	3_766	646	96.41
4_1103	5_752	574	82.79
4_1104	1_945	648	97.84
4_1104	2_1684	648	97.84
4_1104	3_767	648	98.15
4_1104	5_753	541	78.68
4_1105	1_946	514	74.79
4_1105	2_1683	514	74.79
4_1105	3_768	515	75.07
4_1105	5_754	524	75.62
4_1106	1_947	840	85.83
4_1106	2_1682	840	85.83
4_1106	3_769	840	85.83
4_1106	5_755	848	86.6
4_1107	1_948	460	92.43
4_1107	2_1681	460	92.43
4_1107	3_770	460	92.43
4_1107	5_756	456	91.24
4_1108	1_949	508	98.85
4_1108	2_1680	508	98.85
4_1108	3_771	508	98.85
4_1108	5_757	508	98.85
4_1109	1_950	580	84.79
4_1109	2_1679	580	84.79
4_1109	3_772	580	84.79
4_1109	5_758	583	82.54
4_111	1_1485	450	90.84
4_111	2_934	450	90.84
4_111	3_355	450	90.84
4_111	5_1094	449	90.84
4_1110	1_951	439	89.11
4_1110	2_1678	439	89.11
4_1110	3_773	439	89.11
4_1110	5_759	418	84.68
4_1111	1_952	267	73.86
4_1111	2_1677	267	73.86
4_1111	3_774	267	73.86
4_1111	5_760	278	81.93
4_1112	1_953	275	70.24
4_1112	2_1676	275	70.24
4_1112	3_775	273	69.76
4_1112	5_761	272	69.27
4_1113	1_954	233	81.89
4_1113	2_1675	233	81.89
4_1113	3_776	233	81.89
4_1113	5_762	229	79.53
4_1114	1_955	932	88.42
4_1114	2_1674	932	88.42
4_1114	3_777	932	88.42
4_1114	5_763	936	88.58
4_1115	1_956	637	92.54
4_1115	2_1673	637	92.54
4_1115	3_778	639	92.82
4_1115	5_764	647	93.07
4_1116	1_957	278	58.5
4_1116	2_1672	278	58.5
4_1116	3_779	280	58.89
4_1116	5_765	278	56.81
4_1117	1_958	196	80.47
4_1117	2_1671	196	80.47
4_1117	3_780	196	80.47
4_1117	5_766	192	78.12
4_1118	1_959	169	62.88
4_1118	2_1670	169	62.88
4_1118	3_781	169	62.88
4_1118	5_767	175	65.15
4_1119	1_960	463	90.38
4_1119	2_1669	463	90.38
4_1119	3_782	463	90.38
4_1119	5_768	462	81.25
4_112	1_1486	932	89.27
4_112	2_935	932	89.27
4_112	3_356	932	89.27
4_112	5_1095	967	92.28
4_1120	1_961	441	77.7
4_1120	2_1668	441	77.7
4_1120	3_783	441	77.7
4_1120	5_769	446	80.84
4_1121	1_962	1295	92.22
4_1121	2_1667	1295	92.22
4_1121	3_784	1295	92.22
4_1121	5_770	1281	90.86
4_1122	1_963	857	79.01
4_1122	2_1666	857	78.28
4_1122	3_785	859	78.47
4_1122	5_771	820	74.27
4_1123	1_964	570	93.44
4_1123	2_1665	570	93.44
4_1123	3_786	571	93.77
4_1123	5_772	481	76.72
4_1124	1_965	438	64.29
4_1124	2_1664	438	64.29
4_1124	3_787	440	64.57
4_1124	5_773	439	67.26
4_1125	1_966	681	95.64
4_1125	2_1663	681	95.64
4_1125	3_788	681	95.64
4_1125	5_774	660	93.44
4_1126	1_967	174	70.31
4_1126	2_1662	174	70.31
4_1126	3_789	174	70.31
4_1126	5_775	178	73.17
4_1127	1_968	221	71.7
4_1127	2_1661	221	71.7
4_1127	3_790	221	71.7
4_1127	5_776	212	70.19
4_1128	1_969	281	78.53
4_1128	2_1660	281	78.53
4_1128	3_791	281	78.53
4_1128	5_777	283	77.91
4_1129	1_970	431	82.99
4_1129	2_1659	431	82.99
4_1129	3_792	431	82.99
4_1129	5_778	424	82.16
4_113	1_1487	512	78.59
4_113	2_936	512	78.59
4_113	3_357	514	78.91
4_113	5_1096	478	74.12
4_1130	1_971	447	78.8
4_1130	2_1658	474	83.22
4_1130	3_793	447	78.8
4_1130	5_779	471	83.04
4_1131	1_972	791	87.2
4_1131	2_1657	791	87.2
4_1131	3_794	791	87.2
4_1131	5_780	780	79.8
4_1133	1_974	485	90.38
4_1133	2_1655	485	90.38
4_1133	3_796	485	90.38
4_1133	5_782	494	91.92
4_1134	1_975	665	84
4_1134	2_1654	665	84
4_1134	3_797	666	84.25
4_1134	5_783	647	81.86
4_1135	1_976	525	93.36
4_1135	2_1653	525	93.36
4_1135	3_798	525	93.36
4_1135	5_784	516	92.31
4_1136	1_977	389	42.38
4_1136	2_1652	392	42.68
4_1136	3_799	393	42.68
4_1136	5_785	405	43.29
4_1137	1_978	373	78.84
4_1137	2_1651	373	78.84
4_1137	3_800	375	79.25
4_1137	5_786	375	78.01
4_1138	1_979	189	79.67
4_1138	2_1650	189	79.67
4_1138	3_801	189	79.67
4_1138	5_787	204	84.55
4_1139	1_980	691	83.85
4_1139	2_1649	691	83.85
4_1139	3_802	696	84.38
4_1139	5_788	684	82.55
4_114	1_1488	784	94.85
4_114	2_937	784	94.85
4_114	3_358	784	94.85
4_114	5_1097	781	94.15
4_1140	1_981	202	58.71
4_1140	2_1648	202	58.71
4_1140	3_803	199	58.06
4_1140	5_789	204	57.42
4_1141	1_982	92.0	53.49
4_1141	2_1647	92.0	53.49
4_1141	3_804	92.8	54.65
4_1141	5_790	66.6	37.21
4_1142	1_983	416	85.17
4_1142	2_1646	416	85.17
4_1142	3_805	340	68.22
4_1142	5_791	390	80.93
4_1143	1_984	1067	91.11
4_1143	2_1645	1067	91.11
4_1143	3_806	1067	91.11
4_1143	5_792	1075	91.97
4_1144	1_985	629	83.51
4_1144	2_1644	629	83.51
4_1144	3_807	631	83.78
4_1144	5_793	636	85.68
4_1145	1_986	487	90.04
4_1145	2_1643	487	90.04
4_1145	3_808	487	90.04
4_1145	5_794	469	87.73
4_1146	1_987	170	97.8
4_1146	2_1642	170	97.8
4_1146	3_809	170	97.8
4_1146	5_795	172	98.9
4_1147	1_988	189	86.44
4_1147	2_1641	189	86.44
4_1147	3_810	189	86.44
4_1147	5_796	184	83.05
4_1148	1_989	123	80
4_1148	2_1640	123	80
4_1148	3_811	125	81.25
4_1148	5_797	124	82.5
4_1149	1_990	1395	78.7
4_1149	2_1639	1395	78.7
4_1149	3_812	1392	78.59
4_1149	5_798	1405	77.95
4_115	1_1489	282	71.14
4_115	2_938	282	71.14
4_115	3_359	279	70.65
4_115	5_1098	262	67.16
4_1150	1_991	242	90.08
4_1150	2_1638	242	90.08
4_1150	3_813	242	90.08
4_1150	5_799	240	87.97
4_1151	1_992	260	95.59
4_1151	2_1637	260	95.59
4_1151	3_814	260	95.59
4_1151	5_800	261	97.06
4_1152	1_993	431	83.4
4_1152	2_1636	431	83.4
4_1152	3_815	429	83.02
4_1152	5_801	438	84.21
4_1153	1_995	860	89.86
4_1153	2_1634	860	89.86
4_1153	3_817	858	89.67
4_1153	5_809	852	88.89
4_1154	1_996	145	77
4_1154	2_1633	145	77
4_1154	3_818	147	78
4_1154	5_810	140	76
4_1155	1_997	240	95.28
4_1155	2_1632	240	95.28
4_1155	3_819	240	95.28
4_1155	5_811	232	92.13
4_1156	1_998	1149	83.02
4_1156	2_1631	1149	83.02
4_1156	3_820	1149	83.02
4_1156	5_812	1148	81.18
4_1157	1_999	276	80.57
4_1157	2_1630	276	80.57
4_1157	3_821	276	80.57
4_1157	5_813	286	83.43
4_1158	1_1000	524	90.71
4_1158	2_1629	524	90.71
4_1158	3_822	524	90.71
4_1158	5_814	520	89.29
4_1159	1_1001	629	92.51
4_1159	2_1628	629	92.51
4_1159	3_823	629	92.51
4_1159	5_815	624	91.95
4_116	1_1490	364	95.83
4_116	2_939	364	95.83
4_116	3_360	364	95.83
4_116	5_1099	365	94.36
4_1160	1_1002	244	98.45
4_1160	2_1627	244	98.45
4_1160	3_824	244	98.45
4_1160	5_816	243	97.67
4_1161	1_1003	285	90.67
4_1161	2_1626	285	90.67
4_1161	3_825	285	90.67
4_1161	5_817	273	84.97
4_1162	1_1004	160	64.89
4_1162	2_1625	160	64.89
4_1162	3_826	160	64.89
4_1162	5_818	164	64.89
4_1163	1_1005	388	69.4
4_1163	2_1624	388	69.4
4_1163	3_827	390	69.75
4_1163	5_819	380	67.74
4_1164	1_1006	1014	76.87
4_1164	2_1623	1014	76.87
4_1164	3_828	1012	76.71
4_1164	5_820	1060	81.43
4_1165	1_1007	282	91.88
4_1165	2_1622	282	91.88
4_1165	3_829	283	92.5
4_1165	5_821	278	89.57
4_1168	1_1010	637	85.48
4_1168	2_1619	637	85.48
4_1168	3_832	638	85.48
4_1168	5_824	622	82.53
4_1169	1_1011	895	84.44
4_1169	2_1618	895	84.44
4_1169	3_833	892	84.44
4_1169	5_825	898	84.01
4_117	1_1491	972	97.08
4_117	2_940	972	97.08
4_117	3_361	972	97.08
4_117	5_1100	967	96.5
4_1170	1_1012	518	89.53
4_1170	2_1617	518	89.53
4_1170	3_834	513	88.81
4_1170	5_826	499	85.2
4_1171	1_1013	123	68.48
4_1171	2_1616	123	68.48
4_1171	3_835	123	68.48
4_1171	5_827	119	66.32
4_1172	1_1016	770	97.64
4_1172	2_1613	770	97.64
4_1172	3_838	777	98.43
4_1172	5_828	781	99.21
4_1173	1_1017	687	95.48
4_1173	2_1612	687	95.48
4_1173	3_839	690	96.05
4_1173	5_829	667	91.53
4_1174	1_1018	379	95.52
4_1174	2_1611	379	95.52
4_1174	3_840	377	95.52
4_1174	5_830	354	89.05
4_1175	1_1019	535	94.34
4_1175	2_1610	535	94.34
4_1175	3_841	534	93.96
4_1175	5_831	531	92.83
4_1176	1_1020	681	83.59
4_1176	2_1609	681	83.59
4_1176	3_842	679	83.33
4_1176	5_832	708	87.18
4_1177	1_1021	444	89.34
4_1177	2_1608	444	89.34
4_1177	3_843	444	89.34
4_1177	5_833	436	87.3
4_1178	1_1022	729	87.93
4_1178	2_1607	729	87.93
4_1178	3_844	728	87.68
4_1178	5_834	730	88.18
4_1179	1_1023	205	93.75
4_1179	2_1606	205	93.75
4_1179	3_845	205	93.75
4_1179	5_835	206	93.75
4_118	1_1492	312	87.64
4_118	2_941	312	87.64
4_118	3_362	311	82.54
4_118	5_1101	310	70.14
4_1180	1_1024	811	92.67
4_1180	2_1605	811	92.67
4_1180	3_846	810	92.67
4_1180	5_836	805	91.49
4_1181	1_1025	238	72.51
4_1181	2_1604	238	72.51
4_1181	3_847	236	71.93
4_1181	5_837	218	64.91
4_1182	1_1026	456	77.85
4_1182	2_1603	456	77.85
4_1182	3_848	453	77.52
4_1182	5_838	449	76.51
4_1183	1_1027	401	73.36
4_1183	2_1602	401	73.36
4_1183	3_849	402	73.36
4_1183	5_839	398	73.13
4_1184	1_1028	962	82.99
4_1184	2_1601	962	82.99
4_1184	3_850	965	83.16
4_1184	5_840	932	73.42
4_1185	1_1029	1209	98.39
4_1185	2_1600	1209	98.39
4_1185	3_851	1209	98.39
4_1185	5_841	1209	97.91
4_1186	1_1030	403	100
4_1186	2_1599	403	100
4_1186	3_852	403	100
4_1186	5_842	402	99.03
4_1187	1_1031	1071	99.25
4_1187	2_1598	1071	99.25
4_1187	3_853	1071	99.25
4_1187	5_843	1045	95.18
4_1188	1_1032	730	97.42
4_1188	2_1597	730	97.42
4_1188	3_854	727	97.16
4_1188	5_844	699	92.78
4_1189	1_1033	968	96.49
4_1189	2_1596	968	96.49
4_1189	3_855	968	96.49
4_1189	5_845	896	88.69
4_119	1_1493	1626	93.86
4_119	2_942	1626	93.86
4_119	3_363	1626	93.86
4_119	5_1102	1619	93.33
4_1190	1_1034	1020	98.68
4_1190	2_1595	1020	98.68
4_1190	3_856	1018	98.3
4_1190	5_846	1008	97.35
4_1191	1_1035	250	95.35
4_1191	2_1594	250	95.35
4_1191	3_857	248	94.57
4_1191	5_847	219	82.17
4_1192	1_1036	463	90.08
4_1192	2_1593	463	90.08
4_1192	3_858	463	90.08
4_1192	5_848	461	88.89
4_1193	1_1037	218	65.19
4_1193	2_1592	218	65.19
4_1193	3_859	219	65.19
4_1193	5_849	237	72.15
4_1194	1_1038	525	85.08
4_1194	2_1591	525	85.08
4_1194	3_860	525	85.08
4_1194	5_850	519	84.13
4_1195	1_1039	283	82.32
4_1195	2_1590	283	82.32
4_1195	3_861	280	81.71
4_1195	5_851	273	80.49
4_1196	1_1040	567	88.41
4_1196	2_1589	567	88.41
4_1196	3_862	566	88.41
4_1196	5_852	568	89.26
4_1197	1_1041	1456	59.25
4_1197	2_1588	1456	59.25
4_1197	3_863	1455	58.59
4_1197	5_853	1436	56.3
4_1198	1_1042	197	53.59
4_1198	2_1587	197	53.59
4_1198	3_864	199	51.87
4_1198	5_854	189	51.87
4_1199	1_1043	294	80.45
4_1199	2_1586	294	80.45
4_1199	3_931	294	80.45
4_1199	5_855	291	79.33
4_12	1_1382	369	87.32
4_12	2_832	369	87.32
4_12	3_253	369	87.32
4_12	5_993	358	84.54
4_120	1_1494	266	89.8
4_120	2_943	266	89.8
4_120	3_364	266	89.8
4_120	5_1103	271	92.52
